mse,r2,p_value,y_pred,y_test
0.5046718045158225,0.1711832129578441,0.34197797578680894,"[ 1.00455430e+00  3.48159846e-01  5.11365960e-01  8.99863492e-01
  2.57413619e-01  1.18728859e+00 -1.19338075e-03  3.48052192e-01
  4.75261663e-01 -8.26385068e-02 -1.05571107e-01  5.54958210e-02
  3.10917399e-01  3.04797434e-01  2.75562372e-01  2.10725602e-01
  4.07171121e-01  2.81212667e-01  4.39144934e-01  5.03683480e-01
  4.00411728e-01  2.03873889e-01  5.23756425e-01  4.13002057e-01
  3.10224417e-01  2.64330914e-01  6.45931709e-02  9.94259449e-02
  6.85073929e-01  5.74057535e-01  6.96296239e-01  1.65633004e-01
  6.13525536e-01  3.94072167e-01  8.35413410e-01 -9.29649651e-01
  1.00034508e+00  1.96470361e-01  2.34416455e-02  1.15357800e+00
  8.22710164e-02  8.57775917e-01  6.55574235e-01  1.22271302e+00
  5.19300199e-01  3.89937660e-01  5.55360160e-01  4.00054102e-01
  9.08168379e-01  2.86968173e-01 -2.71631144e-01  2.30317017e-02
  4.19714530e-01  2.91307234e-01  1.38231416e-02  1.98194500e-02
  5.09877866e-01  3.53211332e-01  7.12496731e-01  4.18722113e-01
  3.25267430e-01  3.61468304e-01  6.43964119e-01  3.94320105e-01
 -5.24611053e-01 -2.47765558e-02  3.37074989e-01  3.37175871e-01]","[ 1.43022222  0.57208889  0.74740645  1.1841306   1.17771891  0.
  0.36777143  0.78351304  0.67747368  0.90451892  1.20839184 -0.21453333
  1.37700465 -0.51488     0.13549474  0.73554286  0.94846316 -1.54464
  0.51488     0.          0.12259048 -0.79212308  0.          0.6436
  1.04882963 -0.70210909  0.102976    0.21453333  0.42906667  0.51488
  1.21945263  0.21453333  0.70210909  2.23114667 -0.42906667  0.23403636
  1.14417778  0.3218      0.54197895  1.02976     0.91942857  0.9654
  1.10331429  1.2872      0.51488     0.39006061  0.57208889  0.102976
  1.14417778  0.         -0.73554286 -0.24913548 -0.3357913  -1.54464
  0.79895172 -0.85813333  0.73554286  1.86422069  2.01474783  1.74394839
 -0.42906667 -0.99015385 -2.0967876   1.02976     0.04680727  1.01415758
 -0.36777143 -0.75717647]"
