mse,r2,p_value,y_pred,y_test
0.3736475101949774,-0.057305849229327056,0.38215857831313826,"[ 1.76905825  1.24613457  0.30138497  0.97891813  0.13160703  0.51192652
  0.22586531  0.83999989  1.13171582 -0.22429344  0.09537597  0.38861281
 -0.00324842  0.21664793 -0.22170768 -0.58698516  0.32674862  0.25082191
  0.86537816  1.56209162 -0.47777454  1.18239594  0.46529324  1.02049503
  0.0235198   0.49099094 -0.10792844  0.05830621  0.0173117   0.73200463
 -0.90259855  0.77417707  0.86474662  0.37349525  1.77081446 -0.13941334
  1.13584756  0.06835495  0.0156528   1.342023   -0.20504049  0.27809558
  1.26170701  1.03731924  0.62129341  0.7190936   0.4871748   0.35396704
  0.74509981  0.03729505  0.12003438 -0.50121764  0.61006958  0.87152081
  0.11550826 -0.05069358 -0.25709457 -0.59818859  0.29328411 -0.40234893
  0.35335826 -0.11459101  1.26611964  0.035217   -2.22807696 -0.02543306
  0.43132299  0.01695284]","[ 1.43022222  0.57208889  0.74740645  1.1841306   1.17771891  0.
  0.36777143  0.78351304  0.67747368  0.90451892  1.20839184 -0.21453333
  1.37700465 -0.51488     0.13549474  0.73554286  0.94846316 -1.54464
  0.51488     0.          0.12259048 -0.79212308  0.          0.6436
  1.04882963 -0.70210909  0.102976    0.21453333  0.42906667  0.51488
  1.21945263  0.21453333  0.70210909  2.23114667 -0.42906667  0.23403636
  1.14417778  0.3218      0.54197895  1.02976     0.91942857  0.9654
  1.10331429  1.2872      0.51488     0.39006061  0.57208889  0.102976
  1.14417778  0.         -0.73554286 -0.24913548 -0.3357913  -1.54464
  0.79895172 -0.85813333  0.73554286  1.86422069  2.01474783  1.74394839
 -0.42906667 -0.99015385 -2.0967876   1.02976     0.04680727  1.01415758
 -0.36777143 -0.75717647]"
