mse,r2,p_value,y_pred,y_test
0.9869632890452863,0.08513837471424948,0.483448517138098,"[ 0.43989274  0.27390525  0.1944352   0.8104172  -0.46072933  0.49545476
  0.4156059   0.22588874  0.33917153  0.40748295  0.77198505  0.55337226
  0.2649882   0.48819077  0.7992671  -1.412935    0.5755666   0.1445014
  0.5131452   0.35322735  0.31067294  0.519572    0.34264493  0.96648633
  0.42315668  1.1419154  -0.39580482  0.76040184 -0.08756458  0.8665573
  1.1419963   0.4026678   0.23143286  0.7569079   0.49069753  0.8217746
 -0.13515578  0.3677656   0.33463594 -0.25164232  0.9383953   0.09381385
  0.26908767  0.08236771  0.38408783  0.9772536   0.34799048  0.9384393
  1.0414495  -0.06748305  0.6791395   0.03128162  0.98476726  0.06609849
  0.5671522   0.29265964  0.605497    1.3258501   0.11615131  0.4798102
  0.00226037  0.9252969   0.17384246  0.6378992  -0.18819702  0.20480753
  0.7007376   0.09558801 -0.20389985  0.32274467]","[ 0.76259826  0.         -0.71590857  0.41761333  1.39204444  0.65938947
  0.501136    0.13187789  1.18690105  0.55681778  0.71590857  1.07386286
  0.88037405 -0.77097846 -2.39381929  0.22778909  0.72745548  0.20880667
  1.81445793  0.6013632  -0.35795429  1.002272   -0.24248516  1.96096696
  1.69739613  1.11363556  1.17613551  0.31321     0.52751158  2.57108252
  0.83522667  0.62642     0.71590857  0.501136    1.02083259  0.68336727
 -0.32682783  0.92314526  0.37964848  0.         -2.39381929  2.17158933
  2.66026675 -1.503408    0.55681778 -0.41761333 -0.68336727  0.
 -0.20880667  0.1002272   0.501136    0.1002272   0.98708606 -0.41761333
  0.          0.1193181   0.31321     0.68336727 -0.29135814 -0.35795429
 -0.96372308  0.35795429 -0.73696471  1.34024744 -0.83522667  0.20880667
  1.11363556 -0.501136    0.89488571  0.73696471]"
