mse,r2,p_value,y_pred,y_test
0.030429297054651194,0.10068708674963729,0.39005520530812127,"[-0.15981767 -0.09645376 -0.06471711 -0.05092974 -0.05519214 -0.10253773
 -0.07967087 -0.33482757 -0.18411112  0.05787215 -0.077892   -0.13222097
 -0.27654582 -0.11618792 -0.05629738 -0.07582431 -0.0364044  -0.27250275
 -0.05540093 -0.07002122 -0.04715736 -0.08092947  0.00875127 -0.07040905
 -0.12660882 -0.07865143 -0.07399078 -0.07676391 -0.07953766 -0.04748454
 -0.0618197  -0.03089264 -0.14044935 -0.09750169 -0.19490641 -0.118724
 -0.07166034 -0.07507732 -0.07031093 -0.03328928 -0.11764947 -0.070317
 -0.09099735 -0.02824728 -0.08287567 -0.06953974 -0.17229699 -0.07755043
 -0.13974728 -0.02920205 -0.02897147 -0.09183516 -0.05766326 -0.22121768
 -0.2234022  -0.12226063 -0.06449745 -0.04860457 -0.08450907 -0.17672303
 -0.09516066 -0.03581657 -0.0993147  -0.08490026 -0.15528229 -0.11174786
 -0.03658937 -0.06846467 -0.01983311 -0.096976   -0.1026125  -0.03346301
 -0.03988006 -0.06213561 -0.06495171]","[-0.54404948 -0.5222875   0.         -0.19343981 -0.04426165  0.09326562
 -0.04748068 -0.23740341  0.25602328  0.         -0.3730625   0.05120466
 -0.14244205  0.14781722  0.1044575   0.25602328 -0.04426165  0.09004957
 -0.09004957  0.09671991 -0.17409583  0.04581469 -0.1088099  -0.22708152
  0.04426165 -0.04581469 -0.04748068 -0.32642969 -0.20087981  0.05329464
  0.09004957 -0.19343981 -0.54404948  0.          0.         -0.04426165
 -0.1004399   0.04426165 -0.24636203  0.          0.04426165 -0.54404948
 -0.3133725  -0.3584326  -0.09326562 -0.23740341 -0.13744408 -0.05120466
  0.04426165 -0.08423992 -0.09004957  0.         -0.23740341 -0.21761979
 -0.23740341 -0.208915   -0.04748068  0.          0.         -0.04748068
  0.          0.09004957 -0.1044575  -0.05120466 -0.19343981 -0.23740341
  0.          0.17409583 -0.04581469  0.         -0.09326562  0.
  0.         -0.09326562  0.        ]"
